119	112599	132	112799
120	112999	136	113200
122	113400	133	113600
124	113800	134	113999
128	114199	132	114400
129	114599	129	114799
125	114999	137	115200
128	115399	133	115600
129	115800	135	115999
131	116199	132	116400
131	116599	134	116799
129	116999	130	117200
124	117400	132	117600
131	117799	135	117999
135	118199	136	118400
132	118599	134	118799
133	118999	135	119200
130	119399	131	119599
134	119800	134	120000
129	120199	130	120400
132	120599	131	120799
135	120999	135	121200
131	121400	136	121600
131	121800	134	121999
138	122199	138	122400
140	122599	135	122799
135	122999	129	123200
144	123400	133	123600
132	123800	132	123999
139	124199	130	124400
143	124599	131	124799
139	124999	137	125200
145	125399	134	125600
138	125800	132	125999
141	126199	129	126400
143	126599	132	126799
137	126999	132	127200
143	127400	131	127600
144	127799	131	127999
146	128199	131	128400
145	128599	132	128799
146	128999	134	129200
148	129399	138	129599
142	129800	131	130000
144	130199	134	130400
143	130599	133	130799
148	130999	133	131200
149	131400	132	131600
146	131800	132	131999
148	132199	122	132400
152	132599	131	132799
147	132999	133	133200
147	133400	134	133600
147	133800	126	133999
151	134199	132	134400
145	134599	136	134799
155	134999	132	135200
155	135399	132	135600
151	135800	133	135999
149	136199	132	136400
158	136599	132	136799
154	136999	130	137200
157	137400	134	137600
156	137799	139	137999
153	138199	131	138400
155	138599	134	138799
154	138999	133	139200
152	139399	141	139599
149	139800	133	140000
158	140199	132	140400
163	140599	132	140799
154	140999	134	141200
164	141400	129	141600
155	141800	134	141999
155	142199	132	142400
159	142599	132	142799
159	142999	134	143200
163	143400	129	143600
158	143800	132	143999
163	144199	132	144400
158	144599	135	144799
162	144999	132	145200
165	145399	135	145600
157	145800	133	145999
163	146199	130	146400
161	146599	132	146799
163	146999	130	147200
169	147400	133	147600
168	147799	131	147999
163	148199	130	148400
165	148599	137	148799
166	148999	136	149200
167	149399	134	149599
167	149800	131	150000
171	150199	134	150400
169	150599	135	150799
164	150999	128	151200
167	151400	128	151600
172	151800	129	151999
168	152199	130	152400
168	152599	131	152799
173	152999	131	153200
172	153400	124	153600
174	153800	133	153999
173	154199	139	154400
171	154599	133	154799
179	154999	132	155200
175	155399	133	155600
182	155800	130	155999
185	156199	135	156400
174	156599	132	156799
178	156999	136	157200
172	157400	133	157600
173	157799	134	157999
177	158199	131	158400
178	158599	133	158799
180	158999	132	159200
177	159399	133	159599
179	159800	129	160000
180	160199	133	160400
176	160599	132	160799
179	160999	131	161200
179	161400	137	161600
187	161800	130	161999
180	162199	131	162400
186	162599	133	162799
181	162999	131	163200
184	163400	129	163600
187	163800	131	163999
184	164199	132	164400
186	164599	132	164799
187	164999	134	165200
183	165399	130	165600
187	165800	130	165999
182	166199	140	166400
185	166599	135	166799
184	166999	131	167200
185	167400	130	167600
185	167799	135	167999
190	168199	132	168400
191	168599	132	168799
190	168999	130	169200
190	169399	133	169599
190	169800	128	170000
194	170199	128	170400
189	170599	133	170799
196	170999	132	171200
193	171400	132	171600
195	171800	136	171999
195	172199	132	172400
186	172599	132	172799
190	172999	140	173200
189	173400	133	173600
202	173800	134	173999
197	174199	132	174400
197	174599	135	174799
198	174999	136	175200
194	175399	131	175600
196	175800	135	175999
194	176199	134	176400
198	176599	134	176799
198	176999	137	177200
199	177400	131	177600
200	177799	131	177999
200	178199	131	178400
199	178599	136	178799
200	178999	131	179200
206	179399	134	179599
201	179800	132	180000
201	180199	132	180400
